menuID,menuName,menuDisplayName,menuDescription,categoryID,categoryName,categoryDisplayName,categoryDescription,dishID,dishName,dishPrice,dishType,dishDescription,displayName,printName,tags,imageURL
,Menu,,,,Signature Dishes,,,,Roasted Duck Red Curry,35.50,standard,"Roasted duck in a traditional red curry w/ tamarid juice, bamboo shoots, pineapple, capsicum and topped w/ sweet basil",,,,https://tb-static.uber.com/prod/image-proc/processed_images/6028cce848fa365795dabe72b061e9b2/ec1689ae3a25695f1b8e25c59bec5034.jpeg
,Menu,,,,Signature Dishes,,,,Lamb Shank (with Roti),38.50,standard,Lamb Shank (with Roti),,,,https://tb-static.uber.com/prod/image-proc/processed_images/6028cce848fa365795dabe72b061e9b2/ec1689ae3a25695f1b8e25c59bec5034.jpeg
,Menu,,,,Signature Dishes,,,,Fish Fillets Choo Chee Pla,39.00,standard,Deep fried fish stir fried in a sweet & Sour sauce,,,,https://tb-static.uber.com/prod/image-proc/processed_images/6028cce848fa365795dabe72b061e9b2/ec1689ae3a25695f1b8e25c59bec5034.jpeg
,Menu,,,,Signature Dishes,,,,Fish Fillets Sweet & Sour (Pla Sam Rod),39.00,standard,Deep fried fish served w/ a chefs special curry sauce topped w/ fresh chilli,,,,https://tb-static.uber.com/prod/image-proc/processed_images/6028cce848fa365795dabe72b061e9b2/ec1689ae3a25695f1b8e25c59bec5034.jpeg
,Menu,,,,Extra,,,,Rice,3.50,standard,null,,,,https://tb-static.uber.com/prod/enhanced-images/image-touchup-v1/43e8caab4d626296e622c0c5d83fbcee/a4984e970f822a4508b5c064d4c6f753.jpeg
,Menu,,,,Extra,,,,Cashew nut,3.50,standard,null,,,,https://tb-static.uber.com/prod/enhanced-images/image-touchup-v1/43e8caab4d626296e622c0c5d83fbcee/a4984e970f822a4508b5c064d4c6f753.jpeg
,Menu,,,,Extra,,,,Roti,3.50,standard,null,,,,https://tb-static.uber.com/prod/enhanced-images/image-touchup-v1/43e8caab4d626296e622c0c5d83fbcee/a4984e970f822a4508b5c064d4c6f753.jpeg
,Menu,,,,Extra,,,,Peanut sauce,3.80,standard,null,,,,https://tb-static.uber.com/prod/enhanced-images/image-touchup-v1/43e8caab4d626296e622c0c5d83fbcee/a4984e970f822a4508b5c064d4c6f753.jpeg
,Menu,,,,Extra,,,,Fried egg,4.50,standard,null,,,,https://tb-static.uber.com/prod/enhanced-images/image-touchup-v1/43e8caab4d626296e622c0c5d83fbcee/a4984e970f822a4508b5c064d4c6f753.jpeg

