menuID,menuName,menuDisplayName,menuDescription,categoryID,categoryName,categoryDisplayName,categoryDescription,dishID,dishName,dishPrice,dishType,dishDescription,displayName,printName,tags,imageURL
,Menu,,,,Deluxe Delight Pizza,,,,Thai Chicken Delight Pizza,19.99,standard,"Satay base, onions, mushrooms, chilli flakes, capsicum, black pepper, tomatoes, cream and cheese, marinated baked chicken and mozzarella.",,,,https://tb-static.uber.com/prod/image-proc/processed_images/6cf7e311-6174-4efb-a6e5-4bf82e3a4cd0/70aa2a4db7f990373ca9c376323e3dea.jpeg
,Menu,,,,Deluxe Delight Pizza,,,,"Ham, Chicken and Pineapple Delight Pizza",19.99,standard,"Tomato base, bacon flakes, marinated chicken, pineapple, ham slices, onions, mushrooms and mozzarella topped with oregano and Parmesan.",,,,https://tb-static.uber.com/prod/image-proc/processed_images/5fe537a3-6ae1-43bd-b16e-b38b9f2dece5/70aa2a4db7f990373ca9c376323e3dea.jpeg
,Menu,,,,Deluxe Delight Pizza,,,,Cranberry Veggie Lovers Delight Pizza (V),19.99,standard,"Cranberry base, onions, mushrooms, pineapple, capsicum, black olives, camembert cheese and mozzarella.",,,,https://tb-static.uber.com/prod/image-proc/processed_images/c45da318-0939-42b5-8197-e5f2364912bb/70aa2a4db7f990373ca9c376323e3dea.jpeg
,Menu,,,,Deluxe Delight Pizza,,,,Veggie Corn Delight Pizza (V),19.99,standard,"Tomato base, onions, garlic, black pepper, capsicum, tomatoes, sweet corns, black olives, mushroom, mozzarella and mayonnaise swirl.",,,,https://tb-static.uber.com/prod/image-proc/processed_images/65134333-94bf-436c-bf9e-76f11de2509c/70aa2a4db7f990373ca9c376323e3dea.jpeg
,Menu,,,,Deluxe Delight Pizza,,,,Cranberry Chicken Delight Pizza,19.99,standard,"Cranberry base, onions, marinated chicken, capsicum, mushroom, pineapple, black olives, camembert cheese and mozzarella.",,,,https://tb-static.uber.com/prod/image-proc/processed_images/9de38ba4-61b7-45a3-ab0a-65932f70d9c3/70aa2a4db7f990373ca9c376323e3dea.jpeg
,Menu,,,,Deluxe Delight Pizza,,,,Veggie Paneer Delight Pizza (V),19.99,standard,"Tomato base, mayonnaise, paneer cubes, onions, capsicum, tomatoes, garlic, ginger and mozzarella, topped with Italian herbs.",,,,https://tb-static.uber.com/prod/image-proc/processed_images/0f226a01-b7cd-4c24-aea6-c6d12c38b013/70aa2a4db7f990373ca9c376323e3dea.jpeg
,Menu,,,,Deluxe Delight Pizza,,,,Thai Paneer Delight Pizza (V),19.99,standard,"Satay sauce base, onions, paneer cubes, mushroom, garlic, chilli flakes, capsicum, black pepper, tomatoes, cream and cheese, mozzarella.",,,,https://tb-static.uber.com/prod/image-proc/processed_images/90d63839-9c80-407a-877d-26ef00d4e72c/70aa2a4db7f990373ca9c376323e3dea.jpeg
,Menu,,,,Deluxe Delight Pizza,,,,Meaty and Seafood Delight Pizza,19.99,standard,"Tomato base, beef, bacon flakes, onions, salmon, prawns, shrimps, garlic, black pepper and mozzarella topped with garlic aioli.",,,,https://tb-static.uber.com/prod/image-proc/processed_images/cbe88cf8-b21a-4975-8546-17dc097fb692/70aa2a4db7f990373ca9c376323e3dea.jpeg
,Menu,,,,Deluxe Delight Pizza,,,,Garlic Beef Delight Pizza,19.99,standard,"Garlic sauce base, onions, mushrooms, tomatoes, beef, capsicum, streaky bacon, black olives, mozzarella and aioli swirl.",,,,https://tb-static.uber.com/prod/image-proc/processed_images/06411078-a24e-41f8-aadb-f1697bd5c760/70aa2a4db7f990373ca9c376323e3dea.jpeg
,Menu,,,,Deluxe Delight Pizza,,,,Peri Peri Meaty Delight Pizza,19.99,standard,"Tomato base, peri peri mayonnaise, beef, bacon flakes, pepperoni, marinated chicken, onions, capsicum, jalapenos and black olives, topped with peri peri mayonnaise swirl.",,,Spicy,https://tb-static.uber.com/prod/image-proc/processed_images/b28809b7-4afe-438d-a81a-80c91ade04e3/70aa2a4db7f990373ca9c376323e3dea.jpeg
,Menu,,,,Deluxe Delight Pizza,,,,Sweet Chilli Beef and Bacon Delight Pizza,19.99,standard,"Tomato base, sweet chilli sauce, onions, capsicum, beef, bacon flakes, streaky bacon, tomatoes, caramelised onions and mozzarella topped with sweet chilli sauce.",,,Spicy,https://tb-static.uber.com/prod/image-proc/processed_images/fa506043-d438-4fe3-8b5a-16331787349e/70aa2a4db7f990373ca9c376323e3dea.jpeg
,Menu,,,,Creative Delight Pizza,,,,Butter Chicken Delight Pizza,24.99,standard,"Butter sauce, marinated baked chicken, onions, capsicum, coriander, mozzarella and Parmesan.",,,,https://tb-static.uber.com/prod/image-proc/processed_images/4c48ca09a9b04b3082886c8f2cc2d672/70aa2a4db7f990373ca9c376323e3dea.jpeg
,Menu,,,,Creative Delight Pizza,,,,Kadhai Paneer Delight Pizza (V),24.99,standard,"Marinated paneer cooked in kadai gravy, ginger, garlic, coriander, onions, capsicum and mozzarella topped with spices.",,,Spicy,https://tb-static.uber.com/prod/image-proc/processed_images/2f4b5094bb344a388cf31f85621a2785/70aa2a4db7f990373ca9c376323e3dea.jpeg
,Menu,,,,Creative Delight Pizza,,,,Vegetable Makhani Delight Pizza (V),24.99,standard,"Makhani sauce base, onions, garlic, black pepper, ginger, coriander, capsicum, pineapple, mushrooms, tomatoes, mayonnaise and mozzarella.",,,,https://tb-static.uber.com/prod/image-proc/processed_images/f36bf900700f426eb048b9d2f26fc699/70aa2a4db7f990373ca9c376323e3dea.jpeg
,Menu,,,,Creative Delight Pizza,,,,Tandoori Paneer and Corns Delight Pizza (V),24.99,standard,"Tandoori sauce, tandoori paneer cubes, onions, capsicum, garlic, ginger, sweet corns, tomatoes, mushrooms, coriander and mozzarella topped with spices.",,,Spicy,https://tb-static.uber.com/prod/image-proc/processed_images/3309658a59724fda83fabc3f0007da11/70aa2a4db7f990373ca9c376323e3dea.jpeg
,Menu,,,,Creative Delight Pizza,,,,Chilli Chicken Delight Pizza,24.99,standard,"Chicken pieces cooked in schezwan sauce, onions, capsicum, garlic, ginger, tomatoes, coriander and mozzarella.",,,Spicy,https://tb-static.uber.com/prod/image-proc/processed_images/584b597f50f0419aaa5b3111913f2ddd/70aa2a4db7f990373ca9c376323e3dea.jpeg
,Menu,,,,Creative Delight Pizza,,,,Tandoori Chicken Delight Pizza,24.99,standard,"Tandoori sauce base, tandoori chicken, ginger, garlic, onions, capsicum and mozzarella topped with spices.",,,Spicy,https://tb-static.uber.com/prod/image-proc/processed_images/6f75284b24274356a3ceacdbab1ca614/70aa2a4db7f990373ca9c376323e3dea.jpeg
,Menu,,,,Creative Delight Pizza,,,,Chicken Seekh Kebab Delight Pizza,24.99,standard,"Chicken kebab pieces, ginger, garlic, coriander, tandoori sauce, onions, capsicum and mozzarella topped with spices.",,,,https://tb-static.uber.com/prod/image-proc/processed_images/4f165986bce840a3a462b8bf683c5026/70aa2a4db7f990373ca9c376323e3dea.jpeg
,Menu,,,,Creative Delight Pizza,,,,Kadhai Chicken Delight Pizza,24.99,standard,"Marinated chicken cooked in kadai gravy, ginger, garlic, coriander, onions, capsicum and mozzarella topped with spices.",,,Spicy,https://tb-static.uber.com/prod/image-proc/processed_images/dab1db68c5a8492ba4c8eecc65d5fe7a/70aa2a4db7f990373ca9c376323e3dea.jpeg
,Menu,,,,Creative Delight Pizza,,,,Tandoori Chaap Delight Pizza (V),24.99,standard,"Tandoori sauce, marinated baked soya chaap cubes, onions, capsicum, tomatoes, ginger, garlic, black pepper, coriander and mozzarella.",,,Spicy,https://tb-static.uber.com/prod/image-proc/processed_images/445b55f92ad84d65aefa6ee8da8048b1/70aa2a4db7f990373ca9c376323e3dea.jpeg
,Menu,,,,Creative Delight Pizza,,,,Chilli Paneer Delight Pizza (V),24.99,standard,"Paneer cubes cooked in schezwan sauce, onions, capsicum, garlic, ginger, tomatoes, coriander and mozzarella.",,,Spicy,https://tb-static.uber.com/prod/image-proc/processed_images/e0d7850f4c8c4c018305477582d81436/70aa2a4db7f990373ca9c376323e3dea.jpeg
,Menu,,,,Creative Delight Pizza,,,,Chilli Mushroom Delight Pizza (V),24.99,standard,"Mushrooms cooked in schezwan sauce, onions, capsicum, garlic, ginger, tomatoes, coriander and mozzarella.",,,Spicy,https://tb-static.uber.com/prod/image-proc/processed_images/a7e2cce696d049baa17c8fd5b57335ec/70aa2a4db7f990373ca9c376323e3dea.jpeg
,Menu,,,,Creative Delight Pizza,,,,Indian Maggie Vegetable Delight Pizza (V),24.99,standard,"Indian maggie noodles cooked in spices, onions, tomatoes, capsicum, corns and mozzarella, topped with Indian spices.",,,,https://tb-static.uber.com/prod/image-proc/processed_images/c8e9e65cb8e9433d9761c07f54e58286/70aa2a4db7f990373ca9c376323e3dea.jpeg
,Menu,,,,Basic Delight Pizza,,,,Hawaiian Pizza,14.99,standard,"Tomato base, ham, pineapple and mozzarella.",,,,https://tb-static.uber.com/prod/image-proc/processed_images/791b8f6f2f4a233d16d9607aee1b2118/70aa2a4db7f990373ca9c376323e3dea.jpeg
,Menu,,,,Basic Delight Pizza,,,,Pepperoni Pizza,14.99,standard,"Tomato base, pepperoni and mozzarella.",,,,https://tb-static.uber.com/prod/image-proc/processed_images/5e72fe5a92480dfd04e9c7d9a57c5e7d/70aa2a4db7f990373ca9c376323e3dea.jpeg
,Menu,,,,Basic Delight Pizza,,,,Ham and Cheese Pizza,14.99,standard,"Tomato base, ham, onions, mushrooms and mozzarella.",,,,https://tb-static.uber.com/prod/image-proc/processed_images/22111111111111111111111111111111/70aa2a4db7f990373ca9c376323e3dea.jpeg
,Menu,,,,Basic Delight Pizza,,,,Onions and Cheese Pizza (V),14.99,standard,"Tomato base, onions, black olives and mozzarella.",,,,https://tb-static.uber.com/prod/image-proc/processed_images/1024a839-9ee1-4813-bd4d-e6ab1c2b3952/70aa2a4db7f990373ca9c376323e3dea.jpeg
,Menu,,,,Basic Delight Pizza,,,,Margherita Pizza (V),14.99,standard,"Tomato base, baby spinach and mozzarella, topped with oregano and Parmesan.",,,,https://tb-static.uber.com/prod/image-proc/processed_images/2f576d71-da98-41dd-bed2-9f2c7b058fbe/70aa2a4db7f990373ca9c376323e3dea.jpeg
,Menu,,,,Basic Delight Pizza,,,,Chicken and Cheese Pizza,14.99,standard,"Tomato base, marinated chicken, onions and mozzarella.",,,,https://tb-static.uber.com/prod/image-proc/processed_images/cadc74d7-0842-4902-be2b-86ee0f1c4b39/70aa2a4db7f990373ca9c376323e3dea.jpeg
,Menu,,,,Basic Delight Pizza,,,,Cheesy Garlic Pizza (V),14.99,standard,"Tomato base, garlic sauce, garlic and mozzarella.",,,,https://tb-static.uber.com/prod/image-proc/processed_images/2563c25e-a94e-4b3e-bc74-fc498e641cf9/70aa2a4db7f990373ca9c376323e3dea.jpeg
,Menu,,,,Basic Delight Pizza,,,,Veggie Pizza (V),14.99,standard,"Tomato base, onions, capsicum, tomatoes and mozzarella.",,,,https://tb-static.uber.com/prod/image-proc/processed_images/179198fd-139b-4766-90b1-ebeb9af01c95/70aa2a4db7f990373ca9c376323e3dea.jpeg
,Menu,,,,Basic Delight Pizza,,,,Cheese Lover's Pizza (V),14.99,standard,"Tomato base, mozzarella, camembert, feta cheese and Parmesan cheese.",,,,https://tb-static.uber.com/prod/image-proc/processed_images/ef5e270a-8ff5-470d-8e7d-712e7191af0e/70aa2a4db7f990373ca9c376323e3dea.jpeg
,Menu,,,,Baked Breads,,,,Garlic Bread,9.99,standard,"Crispy baked bread infused with aromatic garlic, perfect as a savory side or a delicious snack.",,,,https://tb-static.uber.com/prod/image-proc/processed_images/e8758b908d332f6e462db2c9ae295698/70aa2a4db7f990373ca9c376323e3dea.jpeg
,Menu,,,,Baked Breads,,,,Cheesy Garlic Bread,11.49,standard,Golden baked bread topped with melted cheese and garlic for a savory delight.,,,,https://tb-static.uber.com/prod/image-proc/processed_images/e8758b908d332f6e462db2c9ae295698/70aa2a4db7f990373ca9c376323e3dea.jpeg
,Menu,,,,Baked Breads,,,,Margherita Bread,11.49,standard,"Classic baked bread topped with fresh tomatoes, mozzarella, and basil for a simple yet delicious taste.",,,,https://tb-static.uber.com/prod/image-proc/processed_images/e8758b908d332f6e462db2c9ae295698/70aa2a4db7f990373ca9c376323e3dea.jpeg
,Menu,,,,Baked Breads,,,,Ham and Cheese Garlic Bread,12.49,standard,"Savory garlic bread topped with ham and cheese, baked to perfection for a delightful, cheesy experience.",,,,https://tb-static.uber.com/prod/image-proc/processed_images/e8758b908d332f6e462db2c9ae295698/70aa2a4db7f990373ca9c376323e3dea.jpeg
,Menu,,,,Kickin Sides,,,,Loaded Wedges (Bacon and Cheese),11.49,standard,Bacon and cheese.,,,,https://tb-static.uber.com/prod/image-proc/processed_images/5a2329d07ca9ff0211a06b0a55028a7d/70aa2a4db7f990373ca9c376323e3dea.jpeg
,Menu,,,,Kickin Sides,,,,Wedges Topped with Sour Cream and Sweet Chilli,9.99,standard,Topped with sour cream and sweet chilli sauce.,,,,https://tb-static.uber.com/prod/image-proc/processed_images/11111111111111111111111111111111/70aa2a4db7f990373ca9c376323e3dea.jpeg
,Menu,,,,Kickin Sides,,,,Fries,6.49,standard,"Crispy fries, a perfect side to any meal, offering a satisfying crunch with every bite.",,,Popular,https://tb-static.uber.com/prod/image-proc/processed_images/11111111111111111111111111111111/70aa2a4db7f990373ca9c376323e3dea.jpeg
,Menu,,,,Kickin Sides,,,,Veg Loaded Fries,9.99,standard,Crispy fries topped with a medley of fresh vegetables for a satisfying and savory side dish.,,,,https://tb-static.uber.com/prod/image-proc/processed_images/11111111111111111111111111111111/70aa2a4db7f990373ca9c376323e3dea.jpeg
,Menu,,,,Kickin Sides,,,,Cheesy Jalapeno Bites,8.99,standard,Six pieces.,,,,https://tb-static.uber.com/prod/image-proc/processed_images/11111111111111111111111111111111/70aa2a4db7f990373ca9c376323e3dea.jpeg
,Menu,,,,Kickin Sides,,,,Jalapeno Poppers,11.49,standard,Six pieces.,,,,https://tb-static.uber.com/prod/image-proc/processed_images/11111111111111111111111111111111/70aa2a4db7f990373ca9c376323e3dea.jpeg
,Menu,,,,Kickin Sides,,,,Broccoli and Cheese,9.99,standard,Six pieces.,,,,https://tb-static.uber.com/prod/image-proc/processed_images/11111111111111111111111111111111/70aa2a4db7f990373ca9c376323e3dea.jpeg
,Menu,,,,Kickin Sides,,,,Chicken Sticks Southern Style,11.49,standard,"Savory chicken sticks with a Southern twist, perfect for a flavorful side dish.",,,,https://tb-static.uber.com/prod/image-proc/processed_images/11111111111111111111111111111111/70aa2a4db7f990373ca9c376323e3dea.jpeg
,Menu,,,,Kickin Sides,,,,Beer Battered Onions Rings,8.99,standard,Six pieces.,,,,https://tb-static.uber.com/prod/image-proc/processed_images/11111111111111111111111111111111/70aa2a4db7f990373ca9c376323e3dea.jpeg
,Menu,,,,Kickin Sides,,,,Beer Battered Fries,7.49,standard,Crispy fries coated in a light beer batter for a perfect golden crunch.,,,,https://tb-static.uber.com/prod/image-proc/processed_images/11111111111111111111111111111111/70aa2a4db7f990373ca9c376323e3dea.jpeg
,Menu,,,,Kickin Sides,,,,Kumara Fries,7.49,standard,"Crispy kumara fries, a delightful side to complement your meal.",,,,https://tb-static.uber.com/prod/image-proc/processed_images/11111111111111111111111111111111/70aa2a4db7f990373ca9c376323e3dea.jpeg
,Menu,,,,Kickin Sides,,,,Chicken Nuggets,8.99,standard,"Crispy chicken nuggets, perfect as a side or snack, offering a delightful crunch in every bite.",,,,https://tb-static.uber.com/prod/image-proc/processed_images/11111111111111111111111111111111/70aa2a4db7f990373ca9c376323e3dea.jpeg
